date,time,tempTemperature,tempFeelsLike,tempDewpoint,tempHumidity,tempPressure,tempVisibility,windDir,tempWindSpeed,tempGustSpeed,tempPrecip,Events,Condition
2017-01-10,10:51 PM,44.1,40.1,37,76,30.23,10,South,6.9,0,0,None,Overcast
2017-11-07,3:51 PM,45,40.1,36,71,30.15,10,NE,9.2,0,0,Rain,Light Rain
2017-12-22,8:51 PM,44.1,40.1,39,82,30.14,10,NE,6.9,0,0,None,Clear
2017-11-20,5:51 PM,44.1,40.1,24.1,45,30.09,10,Variable,6.9,0,0,None,Clear
2017-03-28,4:49 AM,42.8,40.1,42.8,100,29.98,2,NE,4.6,0,0.01,Rain,Heavy Rain
2017-11-26,10:51 AM,44.1,40.1,24.1,45,29.97,10,Variable,6.9,27.6,0,None,Partly Cloudy
2017-03-28,2:51 AM,44.1,40.1,43,96,29.96,4,ENE,6.9,0,0.02,None,Overcast
2017-11-26,4:51 PM,44.1,40.1,23,43,29.96,10,West,6.9,0,0,None,Clear
2017-12-07,1:51 PM,44.1,40.1,17.1,34,29.95,10,Variable,6.9,19.6,0,None,Clear
2017-12-07,2:51 PM,44.1,40.1,18,35,29.95,10,Variable,6.9,19.6,0,None,Clear
2017-11-26,8:51 AM,44.1,40.1,32,63,29.95,10,Variable,6.9,0,0,None,Mostly Cloudy
2017-03-28,12:58 PM,44.1,40.1,42.1,93,29.94,4,ENE,6.9,0,0,Rain,Light Rain
2017-02-01,4:51 PM,44.1,40.1,28,53,29.94,10,Variable,6.9,0,0,None,Partly Cloudy
2017-11-24,11:51 PM,44.1,40.1,26.1,49,29.93,10,West,6.9,0,0,None,Clear
2017-04-06,3:51 AM,45,40.1,39,80,29.92,10,ESE,9.2,17.3,0,None,Overcast
2017-12-20,10:51 AM,44.1,40.1,18,35,29.92,10,West,6.9,19.6,0,None,Overcast
2017-01-21,7:34 PM,44.1,40.1,44.1,100,29.84,3,WSW,6.9,0,0,None,Overcast
2017-01-21,9:55 PM,44.1,40.1,44.1,100,29.82,2.5,West,6.9,0,0,None,Mostly Cloudy
2017-11-19,8:51 PM,45,40.1,26.1,48,29.73,10,West,9.2,0,0,None,Overcast
2017-11-19,6:51 PM,45,40.1,24.1,44,29.69,10,WNW,9.2,0,0,None,Scattered Clouds
2017-12-12,3:51 PM,44.1,40.1,34,68,29.42,10,West,6.9,0,0,None,Overcast
2017-03-24,9:51 AM,42.1,40.2,24.1,49,30.44,10,Variable,3.5,0,0,None,Overcast
2017-03-06,11:51 PM,42.1,40.2,25,51,30.41,10,Variable,3.5,0,0,None,Overcast
2017-01-13,8:51 AM,46,40.2,30.9,56,30.37,10,WNW,12.7,21.9,0,None,Clear
2017-11-08,11:51 PM,42.1,40.2,36,79,30.25,10,ENE,3.5,0,0,None,Clear
2017-02-21,5:51 PM,42.1,40.2,30.9,65,30.21,10,Variable,3.5,0,0,None,Clear
2017-03-19,8:51 PM,42.1,40.2,12.9,31,30.16,10,Variable,3.5,0,0,None,Clear
2017-02-06,8:51 PM,42.1,40.2,34,73,30.05,8,South,3.5,0,0,None,Clear
2017-01-20,1:51 AM,42.1,40.2,32,67,30.03,10,Variable,3.5,0,0,None,Overcast
2017-11-10,4:46 AM,44.6,40.2,33.8,66,30.01,10,NW,8.1,19.6,0,None,Overcast
2017-11-23,3:51 PM,42.1,40.2,17.1,37,30.01,10,Variable,3.5,0,0,None,Clear
2017-12-07,5:51 PM,42.1,40.2,19.9,41,29.97,10,Variable,3.5,0,0,None,Clear
2017-11-26,11:51 AM,46,40.2,24.1,42,29.95,10,WNW,12.7,20.7,0,None,Clear
2017-01-20,3:51 PM,42.1,40.2,37,82,29.93,7,Variable,3.5,0,0.01,None,Overcast
2017-01-21,7:10 AM,42.1,40.2,41,96,29.91,6,Variable,3.5,0,0,None,Overcast
2017-01-21,8:37 AM,42.1,40.2,39.9,92,29.9,6,SW,3.5,0,0,None,Overcast
2017-02-11,12:51 PM,42.1,40.2,21.9,45,29.9,10,Variable,3.5,0,0,None,Clear
2017-01-21,5:51 AM,42.1,40.2,41,96,29.88,5,Variable,3.5,0,0,None,Overcast
2017-01-21,7:51 AM,42.1,40.2,41,96,29.88,5,Variable,3.5,0,0,None,Overcast
2017-01-03,9:17 PM,42.1,40.2,42.1,100,29.52,1.8,North,3.5,0,0,None,Overcast
2017-01-03,8:18 PM,42.1,40.2,42.1,100,29.52,2.5,Variable,3.5,0,0,None,Overcast
2017-01-04,3:38 AM,42.1,40.2,39.9,92,29.46,10,Variable,3.5,0,0,None,Overcast
2017-01-16,2:51 PM,43,40.3,21,42,30.35,10,Variable,4.6,0,0,None,Clear
2017-12-02,8:51 AM,43,40.3,30,60,30.31,10,NE,4.6,0,0,None,Clear
2017-11-13,6:51 PM,43,40.3,34,71,30.31,10,Variable,4.6,0,0,None,Clear
2017-11-14,6:51 PM,43,40.3,34,71,30.3,10,Variable,4.6,0,0,None,Overcast
2017-11-14,7:51 PM,43,40.3,34,71,30.3,10,Variable,4.6,0,0,None,Overcast
2017-11-09,12:51 AM,43,40.3,34,71,30.24,10,NNE,4.6,0,0,None,Clear
2017-01-11,2:07 AM,43,40.3,39.9,89,30.21,3,Variable,4.6,0,0.04,Rain,Rain
2017-12-03,2:51 AM,43,40.3,35.1,74,30.2,10,ENE,4.6,0,0,None,Scattered Clouds
2017-02-21,8:51 PM,43,40.3,32,65,30.19,10,Variable,4.6,0,0,None,Clear
2017-11-07,5:51 AM,43,40.3,32,65,30.18,10,Variable,4.6,0,0,None,Clear
2017-11-07,4:51 AM,43,40.3,33.1,68,30.17,10,Variable,4.6,0,0,None,Clear
2017-11-21,3:51 AM,43,40.3,28.9,58,30.12,10,WSW,4.6,0,0,None,Clear
2017-11-20,8:51 PM,43,40.3,23,45,30.11,10,Variable,4.6,0,0,None,Clear
2017-02-22,3:51 AM,43,40.3,34,71,30.07,10,Variable,4.6,0,0,None,Overcast
2017-01-19,9:51 AM,43,40.3,36,76,30.06,10,Variable,4.6,0,0,None,Clear
2017-02-11,8:51 PM,43,40.3,25,49,30.05,10,NNE,4.6,0,0,None,Clear
2017-01-19,7:51 PM,43,40.3,32,65,30.04,10,West,4.6,0,0,None,Overcast
2017-03-28,9:51 AM,43,40.3,42.1,97,29.97,5,East,4.6,0,0,None,Overcast
2017-03-28,9:37 PM,43,40.3,42.1,97,29.96,4,NE,4.6,0,0.04,Rain,Light Rain
2017-03-28,10:05 PM,43,40.3,42.1,97,29.95,6,NE,4.6,0,0.01,None,Overcast
2017-03-28,9:51 PM,43,40.3,42.1,97,29.94,5,NE,4.6,0,0.04,Rain,Light Rain
2017-03-21,4:51 AM,43,40.3,23,45,29.93,10,Variable,4.6,0,0,None,Mostly Cloudy
2017-03-21,7:51 AM,43,40.3,23,45,29.93,10,West,4.6,0,0,None,Overcast
2017-03-28,2:51 PM,43,40.3,42.1,97,29.91,3,Variable,4.6,0,0.07,Rain,Light Rain
2017-12-20,2:51 PM,43,40.3,17.1,35,29.91,10,Variable,4.6,0,0,None,Clear
2017-11-25,3:51 AM,43,40.3,30,60,29.87,10,Variable,4.6,0,0,None,Clear
2017-11-25,4:51 AM,43,40.3,30,60,29.85,10,West,4.6,0,0,None,Clear
2017-01-22,12:51 AM,43,40.3,43,100,29.77,1.5,West,4.6,0,0,None,Overcast
2017-01-22,8:03 AM,43,40.3,43,100,29.75,0.8,ENE,4.6,0,0,None,Mist
2017-01-22,7:51 AM,43,40.3,43,100,29.73,1,NE,4.6,0,0,None,Overcast
2017-01-03,8:51 PM,43,40.3,42.1,97,29.5,2,Variable,4.6,0,0,None,Overcast
